date,stock_code,broker_name,broker_id,buy_vol,sell_vol,net_vol,pct,rank,side,full_date,trade_date
4/10,2609,群益金鼎-嘉義,003900310038004d,68,1,67,0.38,12,buy,2026-04-13,2026-04-10
4/10,2609,玉山-台中,0038003800340042,71,14,57,0.32,14,buy,2026-04-13,2026-04-10
4/10,2609,美商高盛,1480,208,486,-278,1.57,5,sell,2026-04-13,2026-04-10
4/10,2609,元大-路竹,0039003800310043,9,63,-54,0.31,12,sell,2026-04-13,2026-04-10
4/10,2615,新加坡商瑞銀,1650,29,177,-148,1.77,7,sell,2026-04-13,2026-04-10
4/10,2609,中國信託,6160,97,36,61,0.35,13,buy,2026-04-13,2026-04-10
4/10,3037,玉山證券,8840,114,63,51,0.16,15,buy,2026-04-13,2026-04-10
4/10,2603,(牛牛牛)亞-網路,6012,78,48,30,0.36,13,buy,2026-04-13,2026-04-10
4/10,2615,台灣摩根士丹利,1470,281,850,-569,6.79,3,sell,2026-04-13,2026-04-10
4/10,2615,摩根大通,8440,1815,611,1204,14.37,1,buy,2026-04-13,2026-04-10
4/10,2603,摩根大通,8440,903,271,632,7.6,3,buy,2026-04-13,2026-04-10
4/10,2615,凱基-民權,0039003200310043,112,0,112,1.34,3,buy,2026-04-13,2026-04-10
4/10,2618,兆豐-台中,7003,70,1,69,0.46,12,buy,2026-04-13,2026-04-10
4/10,2609,元大證券,9800,1398,1295,103,0.58,8,buy,2026-04-13,2026-04-10
4/10,2603,台新-烏日,0039004200320063,1,50,-49,0.59,12,sell,2026-04-13,2026-04-10
4/10,2609,永豐金-大園,0039004100390038,20,93,-73,0.41,8,sell,2026-04-13,2026-04-10
4/10,2603,群益金鼎,9100,8,92,-84,1.01,8,sell,2026-04-13,2026-04-10
4/10,2609,國泰-板橋,003800380038004b,42,106,-64,0.36,10,sell,2026-04-13,2026-04-10
4/10,2603,群益金鼎-台中,9184,20,71,-51,0.61,10,sell,2026-04-13,2026-04-10
4/10,2609,國票-台中,0037003700390076,75,0,75,0.42,10,buy,2026-04-13,2026-04-10
4/10,2609,台新-文心,003900420032007a,1,51,-50,0.28,14,sell,2026-04-13,2026-04-10
4/10,2609,元大-蘆洲,9857,20,74,-54,0.31,13,sell,2026-04-13,2026-04-10
4/10,2618,國票-桃園,0037003700390072,51,4,47,0.31,15,buy,2026-04-13,2026-04-10
4/10,2615,元大-員林中山,9835,361,0,361,4.31,2,buy,2026-04-13,2026-04-10
4/10,2615,凱基-台北,9268,236,898,-662,7.9,2,sell,2026-04-13,2026-04-10
4/10,2609,統一,5850,120,33,87,0.49,9,buy,2026-04-13,2026-04-10
4/10,2615,元大-復北,9872,8,1000,-992,11.84,1,sell,2026-04-13,2026-04-10
4/10,2603,彰銀,1230,80,2,78,0.94,11,buy,2026-04-13,2026-04-10
4/10,2603,港商麥格理,1360,0,645,-645,7.75,1,sell,2026-04-13,2026-04-10
4/10,2609,美林,1440,539,2649,-2110,11.94,1,sell,2026-04-13,2026-04-10
4/10,3006,花旗環球,1590,262,0,262,1.6,1,buy,2026-04-13,2026-04-10
4/10,3006,兆豐-忠孝,0037003000300061,112,15,97,0.59,4,buy,2026-04-13,2026-04-10
4/10,2345,國泰-板橋,003800380038004b,9,58,-49,0.86,9,sell,2026-04-13,2026-04-10
4/10,3034,凱基-竹科,9272,38,0,38,1.37,8,buy,2026-04-13,2026-04-10
4/10,2345,新加坡商瑞銀,1650,202,37,165,2.89,4,buy,2026-04-13,2026-04-10
4/10,2379,國泰-敦南,8888,21,13,8,0.33,11,buy,2026-04-13,2026-04-10
4/10,2412,玉山-左營,0038003800340044,0,52,-52,0.75,13,sell,2026-04-13,2026-04-10
4/10,3034,新加坡商瑞銀,1650,99,199,-100,3.61,5,sell,2026-04-13,2026-04-10
4/10,2379,凱基,9200,0,11,-11,0.45,12,sell,2026-04-13,2026-04-10
4/10,3034,香港上海匯豐,8960,31,0,31,1.12,10,buy,2026-04-13,2026-04-10
4/10,3034,摩根大通,8440,209,242,-33,1.19,10,sell,2026-04-13,2026-04-10
4/10,2379,法銀巴黎,8900,0,17,-17,0.7,9,sell,2026-04-13,2026-04-10
4/10,3034,台灣企銀-桃園,0031003100310045,49,1,48,1.73,4,buy,2026-04-13,2026-04-10
4/10,2379,台新-同大,0039004200320050,3,11,-8,0.33,15,sell,2026-04-13,2026-04-10
4/10,3034,中國信託,6160,1,19,-18,0.65,13,sell,2026-04-13,2026-04-10
4/10,3034,台灣企銀-屏東,1116,20,0,20,0.72,14,buy,2026-04-13,2026-04-10
4/10,2603,國泰-高雄,8881,4,47,-43,0.52,14,sell,2026-04-13,2026-04-10
4/10,2412,元大證券,9800,423,172,251,3.64,7,buy,2026-04-13,2026-04-10
4/10,2412,華南永昌-豐原,9366,23,0,23,0.33,13,buy,2026-04-13,2026-04-10
4/10,2412,群益金鼎,9100,2,101,-99,1.44,6,sell,2026-04-13,2026-04-10
4/10,2379,凱基-台北,9268,131,114,17,0.7,9,buy,2026-04-13,2026-04-10
4/10,3034,康和,8450,30,0,30,1.08,11,buy,2026-04-13,2026-04-10
4/10,2412,群益金鼎-台南,9185,0,81,-81,1.17,9,sell,2026-04-13,2026-04-10
4/10,2412,摩根大通,8440,308,675,-367,5.32,4,sell,2026-04-13,2026-04-10
4/10,3034,兆豐證券,7000,2,14,-12,0.43,15,sell,2026-04-13,2026-04-10
4/10,3034,美商高盛,1480,140,271,-131,4.73,3,sell,2026-04-13,2026-04-10
4/10,2379,兆豐-岡山,0037003000300073,6,1,5,0.21,15,buy,2026-04-13,2026-04-10
4/10,2412,康和-仁愛,0038003400350046,162,30,132,1.91,9,buy,2026-04-13,2026-04-10
4/10,3034,玉山-雙和,8841,45,4,41,1.48,7,buy,2026-04-13,2026-04-10
4/10,3034,第一金-台南,5384,2,90,-88,3.18,6,sell,2026-04-13,2026-04-10
4/10,3034,統一,5850,1,21,-20,0.72,12,sell,2026-04-13,2026-04-10
4/10,2412,元大-竹科,003900380030004b,1,88,-87,1.26,8,sell,2026-04-13,2026-04-10
4/10,2379,華南永昌,9300,4,101,-97,4.0,5,sell,2026-04-13,2026-04-10
4/10,2345,台新,0039004200300030,163,25,138,2.42,6,buy,2026-04-13,2026-04-10
4/10,3034,台新-台北,0039004200320030,100,0,100,3.61,1,buy,2026-04-13,2026-04-10
4/10,3034,元大-六合,0039003800320043,24,0,24,0.87,13,buy,2026-04-13,2026-04-10
4/10,3034,台灣摩根士丹利,1470,53,236,-183,6.61,1,sell,2026-04-13,2026-04-10
4/10,2412,國泰-敦南,8888,9,55,-46,0.67,14,sell,2026-04-13,2026-04-10
4/10,3034,合庫證券,1020,42,1,41,1.48,6,buy,2026-04-13,2026-04-10
4/10,2379,元大-學甲,003900380033004b,7,0,7,0.29,12,buy,2026-04-13,2026-04-10
4/10,2412,國泰證券,8880,10,77,-67,0.97,11,sell,2026-04-13,2026-04-10
4/10,2412,港商麥格理,1360,305,50,255,3.7,5,buy,2026-04-13,2026-04-10
4/10,2603,兆豐證券,7000,120,8,112,1.35,8,buy,2026-04-13,2026-04-10
4/10,2412,港商野村,1560,608,1,607,8.8,2,buy,2026-04-13,2026-04-10
4/10,2412,凱基,9200,252,0,252,3.65,6,buy,2026-04-13,2026-04-10
4/10,2618,永豐金證券,0039004100300030,54,647,-593,3.91,3,sell,2026-04-13,2026-04-10
4/10,2609,摩根大通,8440,744,487,257,1.45,4,buy,2026-04-13,2026-04-10
4/10,2345,新光,8560,27,54,-27,0.47,12,sell,2026-04-13,2026-04-10
4/10,3034,國票-南京,003700370039006e,1,16,-15,0.54,14,sell,2026-04-13,2026-04-10
4/10,3037,永豐金證券,0039004100300030,539,341,198,0.64,9,buy,2026-04-13,2026-04-10
4/10,3034,國泰-敦南,8888,41,13,28,1.01,12,buy,2026-04-13,2026-04-10
4/10,2379,合庫-高雄,1023,5,0,5,0.21,14,buy,2026-04-13,2026-04-10
4/10,2603,凱基-台北,9268,548,874,-326,3.92,3,sell,2026-04-13,2026-04-10
4/10,2412,台新-三民,0039004200310033,37,102,-65,0.94,12,sell,2026-04-13,2026-04-10
4/10,2412,美林,1440,6,406,-400,5.8,3,sell,2026-04-13,2026-04-10
4/10,2379,統一,5850,4,15,-11,0.45,13,sell,2026-04-13,2026-04-10
4/10,3034,美林,1440,39,8,31,1.12,9,buy,2026-04-13,2026-04-10
4/10,3034,凱基-台北,9268,296,212,84,3.04,2,buy,2026-04-13,2026-04-10
4/10,2412,花旗環球,1590,9,145,-136,1.97,5,sell,2026-04-13,2026-04-10
4/10,3006,元大-三民,0039003800390046,50,9,41,0.25,11,buy,2026-04-13,2026-04-10
4/10,2412,凱基-台北,9268,510,230,280,4.06,4,buy,2026-04-13,2026-04-10
4/10,2603,合庫證券,1020,873,22,851,10.23,2,buy,2026-04-13,2026-04-10
4/10,2379,凱基-高雄,9206,0,13,-13,0.54,11,sell,2026-04-13,2026-04-10
4/10,3034,港商野村,1560,60,1,59,2.13,3,buy,2026-04-13,2026-04-10
4/10,2412,聯邦-三重,8585,22,0,22,0.32,14,buy,2026-04-13,2026-04-10
4/10,3006,華南永昌,9300,81,42,39,0.24,14,buy,2026-04-13,2026-04-10
4/10,2412,台新,0039004200300030,94,30,64,0.93,11,buy,2026-04-13,2026-04-10
4/10,2379,兆豐-桃園,003700300030004d,1,16,-15,0.62,10,sell,2026-04-13,2026-04-10
4/10,2603,美林,1440,85,516,-431,5.18,2,sell,2026-04-13,2026-04-10
4/10,2412,新加坡商瑞銀,1650,180,1121,-941,13.65,1,sell,2026-04-13,2026-04-10
4/10,2412,美商高盛,1480,1771,302,1469,21.31,1,buy,2026-04-13,2026-04-10
4/10,2618,凱基,9200,1218,138,1080,7.12,4,buy,2026-04-13,2026-04-10
4/10,2412,永豐金證券,0039004100300030,333,23,310,4.5,3,buy,2026-04-13,2026-04-10
4/10,2412,華南永昌-民權,9312,0,90,-90,1.31,7,sell,2026-04-13,2026-04-10
4/10,2412,永豐金-古亭,0039004100390064,0,70,-70,1.02,10,sell,2026-04-13,2026-04-10
4/10,3034,兆豐-員林,003700300030006b,20,0,20,0.72,15,buy,2026-04-13,2026-04-10
4/10,2379,富邦-三重,9677,12,0,12,0.49,10,buy,2026-04-13,2026-04-10
4/10,3006,港商野村,1560,561,638,-77,0.47,9,sell,2026-04-13,2026-04-10
4/10,3006,香港上海匯豐,8960,157,0,157,0.96,2,buy,2026-04-13,2026-04-10
4/10,2345,國票-安和,003700370039005a,70,1,69,1.21,12,buy,2026-04-13,2026-04-10
4/10,2603,玉山-台南,8847,1,105,-104,1.25,6,sell,2026-04-13,2026-04-10
4/10,3034,元大證券,9800,87,136,-49,1.77,8,sell,2026-04-13,2026-04-10
4/10,3006,美商高盛,1480,61,371,-310,1.9,4,sell,2026-04-13,2026-04-10
4/10,2345,國泰-新莊,8886,2,72,-70,1.23,7,sell,2026-04-13,2026-04-10
4/10,2345,美商高盛,1480,200,476,-276,4.83,1,sell,2026-04-13,2026-04-10
4/10,2345,元大-南京,9862,35,6,29,0.51,15,buy,2026-04-13,2026-04-10
4/10,3006,玉山-板橋,8846,21,57,-36,0.22,14,sell,2026-04-13,2026-04-10
4/10,2379,美林,1440,55,496,-441,18.19,1,sell,2026-04-13,2026-04-10
4/10,3034,第一金-忠孝,0035003300380044,1,51,-50,1.81,7,sell,2026-04-13,2026-04-10
4/10,2345,康和,8450,64,1,63,1.1,13,buy,2026-04-13,2026-04-10
4/10,3006,凱基-台北,9268,1098,1508,-410,2.51,2,sell,2026-04-13,2026-04-10
4/10,3034,花旗環球,1590,4,119,-115,4.16,4,sell,2026-04-13,2026-04-10
4/10,3006,群益金鼎-北高雄,0039003100330052,104,27,77,0.47,5,buy,2026-04-13,2026-04-10
4/10,3006,新加坡商瑞銀,1650,325,606,-281,1.72,5,sell,2026-04-13,2026-04-10
4/10,2603,花旗環球,1590,377,142,235,2.82,5,buy,2026-04-13,2026-04-10
4/10,3034,群益金鼎,9100,7,54,-47,1.7,9,sell,2026-04-13,2026-04-10
4/10,2345,凱基-台北,9268,488,350,138,2.42,5,buy,2026-04-13,2026-04-10
4/10,2345,台灣摩根士丹利,1470,294,427,-133,2.33,5,sell,2026-04-13,2026-04-10
4/10,2345,美林,1440,152,320,-168,2.94,3,sell,2026-04-13,2026-04-10
4/10,2345,富邦證券,9600,418,5,413,7.23,2,buy,2026-04-13,2026-04-10
4/10,2345,永豐金證券,0039004100300030,386,25,361,6.32,3,buy,2026-04-13,2026-04-10
4/10,2345,統一-板橋,0035003800350050,77,191,-114,2.0,6,sell,2026-04-13,2026-04-10
4/10,2345,國泰證券,8880,80,234,-154,2.7,4,sell,2026-04-13,2026-04-10
4/10,3006,摩根大通,8440,485,977,-492,3.01,1,sell,2026-04-13,2026-04-10
4/10,2345,元大證券,9800,655,184,471,8.24,1,buy,2026-04-13,2026-04-10
4/10,2345,統一,5850,121,41,80,1.4,10,buy,2026-04-13,2026-04-10
4/10,2345,凱基-三重,9205,0,41,-41,0.72,10,sell,2026-04-13,2026-04-10
4/10,2379,摩根大通,8440,79,56,23,0.95,7,buy,2026-04-13,2026-04-10
4/10,2345,群益金鼎,9100,175,56,119,2.08,7,buy,2026-04-13,2026-04-10
4/10,2345,國票-和平,003700370039006a,0,27,-27,0.47,13,sell,2026-04-13,2026-04-10
4/10,2345,港商野村,1560,44,100,-56,0.98,8,sell,2026-04-13,2026-04-10
4/10,3006,國泰-台南,8884,96,21,75,0.46,6,buy,2026-04-13,2026-04-10
4/10,2609,台灣摩根士丹利,1470,1285,1494,-209,1.18,6,sell,2026-04-13,2026-04-10
4/10,2345,凱基,9200,113,28,85,1.49,9,buy,2026-04-13,2026-04-10
4/10,3006,富邦-南京,0039003600310043,12,91,-79,0.48,8,sell,2026-04-13,2026-04-10
4/10,2412,台灣摩根士丹利,1470,119,833,-714,10.36,2,sell,2026-04-13,2026-04-10
4/10,2379,中國信託,6160,49,18,31,1.28,6,buy,2026-04-13,2026-04-10
4/10,2412,法銀巴黎,8900,50,0,50,0.73,12,buy,2026-04-13,2026-04-10
4/10,3006,第一金-新竹,0035003300380042,43,3,40,0.24,12,buy,2026-04-13,2026-04-10
4/10,2412,中國信託,6160,112,0,112,1.62,10,buy,2026-04-13,2026-04-10
4/10,2412,香港上海匯豐,8960,144,0,144,2.09,8,buy,2026-04-13,2026-04-10
4/10,3006,國泰-忠孝,8887,70,31,39,0.24,13,buy,2026-04-13,2026-04-10
4/10,2609,香港上海匯豐,8960,144,1373,-1229,6.95,3,sell,2026-04-13,2026-04-10
4/10,2379,永豐金-匯立,0039004100380031,436,7,429,17.69,1,buy,2026-04-13,2026-04-10
4/10,2379,台新,0039004200300030,1,20,-19,0.78,8,sell,2026-04-13,2026-04-10
4/10,3006,凱基-竹科,9272,128,13,115,0.7,3,buy,2026-04-13,2026-04-10
4/10,2379,港商野村,1560,230,0,230,9.48,2,buy,2026-04-13,2026-04-10
4/10,3006,元大證券,9800,1120,1061,59,0.36,8,buy,2026-04-13,2026-04-10
4/10,2379,統一-松江,003500380035005a,6,0,6,0.25,13,buy,2026-04-13,2026-04-10
4/10,2379,永豐金證券,0039004100300030,196,6,190,7.84,3,buy,2026-04-13,2026-04-10
4/10,3006,美林,1440,98,330,-232,1.42,6,sell,2026-04-13,2026-04-10
4/10,2345,元大-新竹經國,9859,2,28,-26,0.46,15,sell,2026-04-13,2026-04-10
4/10,2345,摩根大通,8440,364,330,34,0.6,14,buy,2026-04-13,2026-04-10
4/10,3006,中國信託-中壢,0036003100360041,10,85,-75,0.46,10,sell,2026-04-13,2026-04-10
4/10,3006,台新-城東,0039004200320072,67,22,45,0.28,9,buy,2026-04-13,2026-04-10
4/10,2618,美林,1440,78,332,-254,1.68,6,sell,2026-04-13,2026-04-10
4/10,3006,台灣摩根士丹利,1470,86,150,-64,0.39,11,sell,2026-04-13,2026-04-10
4/10,2379,花旗環球,1590,3,117,-114,4.7,4,sell,2026-04-13,2026-04-10
4/10,3006,新光,8560,109,155,-46,0.28,12,sell,2026-04-13,2026-04-10
4/10,2345,花旗環球,1590,96,18,78,1.37,11,buy,2026-04-13,2026-04-10
4/10,2618,新加坡商瑞銀,1650,380,695,-315,2.08,5,sell,2026-04-13,2026-04-10
4/10,3034,統一-新竹,5857,45,1,44,1.59,5,buy,2026-04-13,2026-04-10
4/10,3034,台新,0039004200300030,46,227,-181,6.54,2,sell,2026-04-13,2026-04-10
4/10,3006,台新-台中,0039004200310068,146,81,65,0.4,7,buy,2026-04-13,2026-04-10
4/10,3034,永豐金-敦北,0039004100380039,0,22,-22,0.8,11,sell,2026-04-13,2026-04-10
4/10,2609,統一-南京,0035003800350055,66,11,55,0.31,15,buy,2026-04-13,2026-04-10
4/10,2345,華南永昌,9300,146,40,106,1.86,8,buy,2026-04-13,2026-04-10
4/10,2345,康和-仁愛,0038003400350046,6,44,-38,0.67,11,sell,2026-04-13,2026-04-10
4/10,2618,摩根大通,8440,2740,1623,1117,7.37,3,buy,2026-04-13,2026-04-10
4/10,2379,凱基-中壢,9285,0,10,-10,0.41,14,sell,2026-04-13,2026-04-10
4/10,2379,台灣摩根士丹利,1470,347,229,118,4.87,4,buy,2026-04-13,2026-04-10
4/10,2379,國票證券,7790,22,0,22,0.91,8,buy,2026-04-13,2026-04-10
4/10,3037,合庫-自強,0031003000320043,80,11,69,0.22,13,buy,2026-04-13,2026-04-10
4/10,2882,元大-大同,0039003800390047,180,0,180,1.0,14,buy,2026-04-13,2026-04-10
4/10,2308,富邦證券,9600,245,98,147,1.27,8,buy,2026-04-13,2026-04-10
4/10,2308,台灣摩根士丹利,1470,397,667,-270,2.34,2,sell,2026-04-13,2026-04-10
4/10,2308,新加坡商瑞銀,1650,348,688,-340,2.94,1,sell,2026-04-13,2026-04-10
4/10,2308,群益金鼎,9100,555,44,511,4.43,1,buy,2026-04-13,2026-04-10
4/10,2317,凱基-台北,9268,2180,2349,-169,0.3,11,sell,2026-04-13,2026-04-10
4/10,2317,大和國泰,8890,0,2296,-2296,4.04,3,sell,2026-04-13,2026-04-10
4/10,2330,摩根大通,8440,3174,1108,2066,6.38,1,buy,2026-04-13,2026-04-10
4/10,2454,統一-板橋,0035003800350050,0,20,-20,0.35,15,sell,2026-04-13,2026-04-10
4/10,2382,凱基,9200,926,297,629,1.61,7,buy,2026-04-13,2026-04-10
4/10,2308,第一金,5380,1,186,-185,1.6,6,sell,2026-04-13,2026-04-10
4/10,2303,中國信託,6160,1989,720,1269,0.84,12,buy,2026-04-13,2026-04-10
4/10,2303,元大-清水,0039003800300065,23,742,-719,0.47,10,sell,2026-04-13,2026-04-10
4/10,2454,群益金鼎,9100,9,72,-63,1.1,8,sell,2026-04-13,2026-04-10
4/10,2317,台灣摩根士丹利,1470,4520,3864,656,1.16,5,buy,2026-04-13,2026-04-10
4/10,2308,土銀,1030,1,101,-100,0.87,8,sell,2026-04-13,2026-04-10
4/10,2454,國票-敦北法人,0037003700390063,32,1,31,0.54,11,buy,2026-04-13,2026-04-10
4/10,2317,華南永昌-虎尾,9377,167,15,152,0.27,12,buy,2026-04-13,2026-04-10
4/10,2382,富邦-仁愛,9676,19,288,-269,0.69,5,sell,2026-04-13,2026-04-10
4/10,2454,凱基-北門,9283,32,0,32,0.56,9,buy,2026-04-13,2026-04-10
4/10,2382,華南永昌-豐原,9366,4,140,-136,0.35,14,sell,2026-04-13,2026-04-10
4/10,2308,元大-台北,0039003800300068,58,108,-50,0.43,11,sell,2026-04-13,2026-04-10
4/10,2454,第一金,5380,8,55,-47,0.82,13,sell,2026-04-13,2026-04-10
4/10,2317,花旗環球,1590,758,421,337,0.59,7,buy,2026-04-13,2026-04-10
4/10,2454,彰銀,1230,60,3,57,0.99,7,buy,2026-04-13,2026-04-10
4/10,2382,元大-內湖,003900380039004e,12,165,-153,0.39,13,sell,2026-04-13,2026-04-10
4/10,2382,花旗環球,1590,53,236,-183,0.47,10,sell,2026-04-13,2026-04-10
4/10,2382,國泰-敦南,8888,252,491,-239,0.61,7,sell,2026-04-13,2026-04-10
4/10,2454,國泰-敦南,8888,59,32,27,0.47,15,buy,2026-04-13,2026-04-10
4/10,2308,香港上海匯豐,8960,89,24,65,0.56,15,buy,2026-04-13,2026-04-10
4/10,2382,永豐金-匯立,0039004100380031,299,2,297,0.76,14,buy,2026-04-13,2026-04-10
4/10,2454,元大證券,9800,243,288,-45,0.78,14,sell,2026-04-13,2026-04-10
4/10,2382,元大-館前,003900380034004b,519,38,481,1.23,10,buy,2026-04-13,2026-04-10
4/10,2882,兆豐證券,7000,20,75,-55,0.3,13,sell,2026-04-13,2026-04-10
4/10,2317,富邦-台南,9667,26,320,-294,0.52,10,sell,2026-04-13,2026-04-10
4/10,2308,美林,1440,698,242,456,3.95,2,buy,2026-04-13,2026-04-10
4/10,2382,華南永昌,9300,392,49,343,0.88,13,buy,2026-04-13,2026-04-10
4/10,2303,富邦-仁愛,9676,4096,158,3938,2.6,6,buy,2026-04-13,2026-04-10
4/10,2382,國泰證券,8880,465,63,402,1.03,11,buy,2026-04-13,2026-04-10
4/10,2454,元大-復北,9872,28,0,28,0.49,14,buy,2026-04-13,2026-04-10
4/10,2382,富邦-建國,9658,45,291,-246,0.63,6,sell,2026-04-13,2026-04-10
4/10,2382,台灣摩根士丹利,1470,2813,292,2521,6.46,2,buy,2026-04-13,2026-04-10
4/10,2382,香港上海匯豐,8960,83,239,-156,0.4,12,sell,2026-04-13,2026-04-10
4/10,2308,兆豐證券,7000,107,9,98,0.85,11,buy,2026-04-13,2026-04-10
4/10,2454,凱基-信義,9216,1,81,-80,1.39,6,sell,2026-04-13,2026-04-10
4/10,2308,群益金鼎-台中,9184,1,67,-66,0.57,9,sell,2026-04-13,2026-04-10
4/10,2382,永豐金證券,0039004100300030,1314,291,1023,2.62,4,buy,2026-04-13,2026-04-10
4/10,2382,富邦證券,9600,553,67,486,1.25,9,buy,2026-04-13,2026-04-10
4/10,2454,國泰證券,8880,40,9,31,0.54,10,buy,2026-04-13,2026-04-10
4/10,3006,富邦-花蓮,9621,61,25,36,0.22,15,buy,2026-04-13,2026-04-10
4/10,2317,凱基-湖口,003900320030004e,13,125,-112,0.2,14,sell,2026-04-13,2026-04-10
4/10,2454,富邦證券,9600,54,26,28,0.49,13,buy,2026-04-13,2026-04-10
4/10,2454,群益金鼎-台北,0039003100380058,30,0,30,0.52,12,buy,2026-04-13,2026-04-10
4/10,2308,大和國泰,8890,153,0,153,1.32,7,buy,2026-04-13,2026-04-10
4/10,3711,群益金鼎-敦南,9101,50,7,43,0.28,13,buy,2026-04-13,2026-04-10
4/10,2317,元大證券,9800,2888,3832,-944,1.66,7,sell,2026-04-13,2026-04-10
4/10,2382,凱基-站前,0039003200300046,22,245,-223,0.57,8,sell,2026-04-13,2026-04-10
4/10,2308,玉山證券,8840,21,56,-35,0.3,15,sell,2026-04-13,2026-04-10
4/10,2454,臺銀,1040,2,60,-58,1.01,10,sell,2026-04-13,2026-04-10
4/10,2382,港商野村,1560,139,758,-619,1.59,1,sell,2026-04-13,2026-04-10
4/10,2382,凱基-台北,9268,4135,3062,1073,2.75,3,buy,2026-04-13,2026-04-10
4/10,2382,華南永昌-板橋,9349,8,580,-572,1.47,2,sell,2026-04-13,2026-04-10
4/10,2382,國票-台中,0037003700390076,2,455,-453,1.16,3,sell,2026-04-13,2026-04-10
4/10,2382,元大-彰化,0039003800310047,363,9,354,0.91,12,buy,2026-04-13,2026-04-10
4/10,2882,富邦-南京,0039003600310043,0,56,-56,0.31,12,sell,2026-04-13,2026-04-10
4/10,2454,富邦-仁愛,9676,40,5,35,0.61,8,buy,2026-04-13,2026-04-10
4/10,2308,永豐金-信義,0039004100390052,100,6,94,0.81,12,buy,2026-04-13,2026-04-10
4/10,2308,凱基,9200,76,124,-48,0.42,12,sell,2026-04-13,2026-04-10
4/10,2382,凱基-士林,9238,13,336,-323,0.83,4,sell,2026-04-13,2026-04-10
4/10,2454,凱基-站前,0039003200300046,8,70,-62,1.08,9,sell,2026-04-13,2026-04-10
4/10,2317,國泰證券,8880,31,2150,-2119,3.73,4,sell,2026-04-13,2026-04-10
4/10,2317,中國信託-三重,6161,49,172,-123,0.22,13,sell,2026-04-13,2026-04-10
4/10,2308,永豐金-匯立,0039004100380031,21,68,-47,0.41,13,sell,2026-04-13,2026-04-10
4/10,2382,摩根大通,8440,7243,1012,6231,15.96,1,buy,2026-04-13,2026-04-10
4/10,2317,元大-大統,003900380031007a,178,9,169,0.3,11,buy,2026-04-13,2026-04-10
4/10,2317,港商野村,1560,172,47,125,0.22,15,buy,2026-04-13,2026-04-10
4/10,2382,新加坡商瑞銀,1650,2110,1336,774,1.98,6,buy,2026-04-13,2026-04-10
4/10,2317,元大-松江,9801,3838,12,3826,6.74,3,buy,2026-04-13,2026-04-10
4/10,2881,美商高盛,1480,1463,1655,-192,0.92,10,sell,2026-04-13,2026-04-10
4/10,2330,富邦-新竹,9647,14,115,-101,0.31,12,sell,2026-04-13,2026-04-10
4/10,2330,國票-敦北法人,0037003700390063,309,13,296,0.91,14,buy,2026-04-13,2026-04-10
4/10,2330,永豐金-內湖,0039004100390067,276,26,250,0.77,15,buy,2026-04-13,2026-04-10
4/10,3711,凱基-信義,9216,32,0,32,0.21,15,buy,2026-04-13,2026-04-10
4/10,2330,富邦證券,9600,883,249,634,1.96,9,buy,2026-04-13,2026-04-10
4/10,2330,宏遠證券,1260,62,203,-141,0.44,8,sell,2026-04-13,2026-04-10
4/10,2330,台灣摩根士丹利,1470,2065,1403,662,2.05,7,buy,2026-04-13,2026-04-10
4/10,2330,國泰-敦南,8888,175,647,-472,1.46,2,sell,2026-04-13,2026-04-10
4/10,2330,美林,1440,1800,921,879,2.72,4,buy,2026-04-13,2026-04-10
4/10,2330,新光,8560,118,259,-141,0.44,7,sell,2026-04-13,2026-04-10
4/10,2303,富邦-陽明,9604,95,747,-652,0.43,12,sell,2026-04-13,2026-04-10
4/10,2308,凱基-台北,9268,762,644,118,1.02,10,buy,2026-04-13,2026-04-10
4/10,2330,富邦-台北,9623,33,117,-84,0.26,14,sell,2026-04-13,2026-04-10
4/10,2454,康和,8450,2,54,-52,0.91,11,sell,2026-04-13,2026-04-10
4/10,2317,兆豐-來福,0037003000300043,171,19,152,0.27,13,buy,2026-04-13,2026-04-10
4/10,2330,凱基-台北,9268,1667,699,968,2.99,3,buy,2026-04-13,2026-04-10
4/10,2330,美商高盛,1480,2743,2097,646,2.0,8,buy,2026-04-13,2026-04-10
4/10,2330,群益金鼎-中山,0039003100380048,11,230,-219,0.68,6,sell,2026-04-13,2026-04-10
4/10,2330,臺銀,1040,10,547,-537,1.66,1,sell,2026-04-13,2026-04-10
4/10,2317,新加坡商瑞銀,1650,3695,9776,-6081,10.71,1,sell,2026-04-13,2026-04-10
4/10,3711,大和國泰,8890,0,80,-80,0.52,10,sell,2026-04-13,2026-04-10
4/10,2330,花旗環球,1590,1328,356,972,3.0,2,buy,2026-04-13,2026-04-10
4/10,2454,港商麥格理,1360,554,6,548,9.55,1,buy,2026-04-13,2026-04-10
4/10,2882,中國信託,6160,1163,2,1161,6.43,3,buy,2026-04-13,2026-04-10
4/10,2330,大和國泰,8890,602,69,533,1.65,11,buy,2026-04-13,2026-04-10
4/10,2317,永豐金證券,0039004100300030,250,5319,-5069,8.93,2,sell,2026-04-13,2026-04-10
4/10,2330,凱基,9200,77,316,-239,0.74,4,sell,2026-04-13,2026-04-10
4/10,2330,土銀,1030,9,242,-233,0.72,5,sell,2026-04-13,2026-04-10
4/10,3711,新加坡商瑞銀,1650,418,1127,-709,4.61,2,sell,2026-04-13,2026-04-10
4/10,2330,永豐金證券,0039004100300030,1082,213,869,2.68,5,buy,2026-04-13,2026-04-10
