date,code,name,foreign_net,trust_net,dealer_net,market
2026-06-11,00830,國泰費城半導體,762228,0,-1543295,TWSE
2026-06-11,00850,元大臺灣ESG永續,-99976,670000,-518989,TWSE
2026-06-11,00851,台新全球AI,0,0,-2000,TWSE
2026-06-11,00852L,國泰美國道瓊正2,-1000,0,-37114,TWSE
2026-06-11,00861,元大全球未來通訊,39311,0,-200827,TWSE
2026-06-11,00865B,國泰US短期公債,389000,0,577559,TWSE
2026-06-11,00875,國泰網路資安,4000,0,-7213,TWSE
2026-06-11,00876,元大全球5G,88013,0,-85786,TWSE
2026-06-11,00878,國泰永續高股息,2958432,0,18069496,TWSE
2026-06-11,00881,國泰台灣科技龍頭,1845952,0,-2283384,TWSE
2026-06-11,00882,中信中國高股息,57000,0,10570792,TWSE
2026-06-11,00885,富邦越南,13400,0,1255116,TWSE
2026-06-11,00891,中信關鍵半導體,-159474,0,2702466,TWSE
2026-06-11,00892,富邦台灣半導體,247000,0,402213,TWSE
2026-06-11,00893,國泰智能電動車,1109024,0,-980504,TWSE
2026-06-11,00894,中信小資高價30,-75900,0,-56298,TWSE
2026-06-11,00895,富邦未來車,824056,0,-802810,TWSE
2026-06-11,00896,中信綠能及電動車,-432751,0,-9331642,TWSE
2026-06-11,00897,富邦基因免疫生技,-630000,0,396799,TWSE
2026-06-11,00898,國泰基因免疫革命,-215000,0,211244,TWSE
2026-06-11,00899,FT潔淨能源,0,0,-62130,TWSE
2026-06-11,00900,富邦特選高股息30,1270010,0,3293350,TWSE
2026-06-11,00901,永豐智能車供應鏈,-47000,0,79287,TWSE
2026-06-11,00902,中信電池及儲能,250000,0,75337,TWSE
2026-06-11,00903,富邦元宇宙,3000,0,62869,TWSE
2026-06-11,00904,新光臺灣半導體30,37076,0,736315,TWSE
2026-06-11,00905,FT臺灣Smart,45270,0,-50869,TWSE
2026-06-11,00907,永豐優息存股,-96000,0,356245,TWSE
2026-06-11,00908,富邦入息REITs+,28000,0,56000,TWSE
2026-06-11,00909,國泰數位支付服務,215500,0,194587,TWSE
2026-06-11,00910,第一金太空衛星,74125,0,-1814588,TWSE
2026-06-11,00911,兆豐洲際半導體,5820,0,-131037,TWSE
2026-06-11,00912,中信臺灣智慧50,-492870,0,364912,TWSE
2026-06-11,00913,兆豐台灣晶圓製造,10000,0,-64451,TWSE
2026-06-11,00915,凱基優選高股息30,-351600,0,3419890,TWSE
2026-06-11,00916,國泰全球品牌50,177410,0,-1851230,TWSE
2026-06-11,00917,中信特選金融,-211000,0,240269,TWSE
2026-06-11,00918,大華優利高填息30,-3725000,0,-35877740,TWSE
2026-06-11,00919,群益台灣精選高息,3111888,0,-27131272,TWSE
2026-06-11,00920,富邦ESG綠色電力,45068,0,-161152,TWSE
2026-06-11,00921,兆豐龍頭等權重,-52000,0,125133,TWSE
2026-06-11,00922,國泰台灣領袖50,-565957,0,2943,TWSE
2026-06-11,00923,群益台ESG低碳50,608200,0,-1043192,TWSE
2026-06-11,00924,復華S&P500成長,-61887,0,-180143,TWSE
2026-06-11,00926,凱基全球菁英55,180000,0,178973,TWSE
2026-06-11,00927,群益半導體收益,89020,0,161190,TWSE
2026-06-11,00929,復華台灣科技優息,-11797620,0,12166392,TWSE
2026-06-11,00930,永豐ESG低碳高息,13000,0,485085,TWSE
2026-06-11,00932,兆豐永續高息等權,156000,0,612970,TWSE
2026-06-11,00934,中信成長高股息,-516000,0,-123910,TWSE
2026-06-11,00935,野村臺灣新科技50,-39232,-970000,-4133015,TWSE
2026-06-11,00936,台新永續高息中小,57000,0,426911,TWSE
2026-06-11,00938,凱基優選30,322000,0,-197189,TWSE
2026-06-11,00939,統一台灣高息動能,3045000,0,-528867,TWSE
2026-06-11,00940,元大台灣價值高息,7814175,0,3987665,TWSE
2026-06-11,00941,中信上游半導體,217031,0,4754,TWSE
2026-06-11,00943,兆豐電子高息等權,43000,0,-10152,TWSE
2026-06-11,00944,野村趨勢動能高息,-5000,0,145509,TWSE
2026-06-11,00945B,凱基美國非投等債,438000,0,1501121,TWSE
2026-06-11,00946,群益科技高息成長,70000,0,751151,TWSE
2026-06-11,00947,台新臺灣IC設計,170017,0,562456,TWSE
2026-06-11,00949,復華日本龍頭,44000,0,172461,TWSE
2026-06-11,00951,台新日本半導體,375200,0,398551,TWSE
2026-06-11,00952,凱基台灣AI50,279000,0,-451914,TWSE
2026-06-11,00953B,群益優選非投等債,-3009000,0,26738000,TWSE
2026-06-11,00954,中信日本半導體,677000,0,981694,TWSE
2026-06-11,00956,中信日經高股息,147000,0,-221936,TWSE
2026-06-11,00960,野村全球航運龍頭,18000,0,548084,TWSE
2026-06-11,00961,FT臺灣永續高息,520000,0,-5352362,TWSE
2026-06-11,00962,台新AI優息動能,38000,0,33907,TWSE
2026-06-11,00963,中信全球高股息,157000,0,102836,TWSE
2026-06-11,00964,中信亞太高股息,751000,0,-1140059,TWSE
2026-06-11,00965,元大航太防衛科技,-666770,0,910005,TWSE
2026-06-11,00971,野村美國研發龍頭,19000,0,92639,TWSE
2026-06-11,00972,野村日本動能高息,0,0,99864,TWSE
2026-06-11,009800,中信NASDAQ,41120,0,276578,TWSE
2026-06-11,009801,中信美國創新科技,1841000,0,-1423818,TWSE
2026-06-11,009802,富邦旗艦50,329070,0,-644064,TWSE
2026-06-11,009803,玉山市值動能50,323000,160000,-4447966,TWSE
2026-06-11,009804,聯邦台精彩50,0,0,160151,TWSE
2026-06-11,009805,新光美國電力基建,-686000,0,-4273743,TWSE
2026-06-11,009808,華南永昌優選50,-31000,0,-78664,TWSE
2026-06-11,009809,富邦淨零ESG50,282000,0,-2229,TWSE
2026-06-11,00980A,主動野村臺灣優選,1415000,0,480147,TWSE
2026-06-11,009810,玉山全球藍籌100,0,0,10782,TWSE
2026-06-11,009811,統一美國50,656000,0,2115618,TWSE
2026-06-11,009812,野村日本東證,284000,0,-142303,TWSE
2026-06-11,009813,貝萊德標普卓越50,81254,0,4642872,TWSE
2026-06-11,009816,凱基台灣TOP50,-12914868,0,-68598863,TWSE
2026-06-11,009817,國泰日本不動產,-16000,0,1217183,TWSE
2026-06-11,009818,華南永昌NASDAQxT,13000,0,42142,TWSE
2026-06-11,009819,中信數據及電力,298200,0,-14731759,TWSE
2026-06-11,00981A,主動統一台股增長,4650613,0,-87434928,TWSE
2026-06-11,00981T,平衡凱基雙核收息,238000,0,-1563014,TWSE
2026-06-11,009820,元大納斯達克精選,-3937800,0,3590121,TWSE
2026-06-11,00982A,主動群益台灣強棒,-4477802,0,1216932,TWSE
2026-06-11,00982D,主動富邦動態入息,0,0,187000,TWSE
2026-06-11,00982T,平衡兆豐台美動能,6000,0,-8010,TWSE
2026-06-11,00983A,主動中信ARK創新,13976000,0,7613377,TWSE
2026-06-11,00983D,主動富邦複合收益,0,0,-161000,TWSE
2026-06-11,00984A,主動安聯台灣高息,96000,0,-1654368,TWSE
2026-06-11,00984D,主動聯博全球非投,357000,0,2831000,TWSE
2026-06-11,00985A,主動野村台灣50,-38000,0,2442848,TWSE
2026-06-11,00985B,群益ESG投等債0-5,172000,0,7960194,TWSE
2026-06-11,00986A,主動台新龍頭成長,215000,0,-87751,TWSE
2026-06-11,00987A,主動台新優勢成長,-961000,0,584420,TWSE
2026-06-11,00988A,主動統一全球創新,4359780,-72000,-9082737,TWSE
2026-06-11,00989A,主動摩根美國科技,1386313,0,-1238028,TWSE
2026-06-11,00990A,主動元大AI新經濟,12046813,0,-14761069,TWSE
2026-06-11,00991A,主動復華未來50,-2078560,0,-9457622,TWSE
2026-06-11,00992A,主動群益科技創新,-7037800,0,8694218,TWSE
2026-06-11,00993A,主動安聯台灣,-749980,0,3203139,TWSE
2026-06-11,00994A,主動第一金台股優,-472865,0,-957907,TWSE
2026-06-11,00995A,主動中信台灣卓越,-527300,0,2125476,TWSE
2026-06-11,00996A,主動兆豐台灣豐收,597000,0,2153357,TWSE
2026-06-11,00997A,主動群益美國增長,7440100,0,4387330,TWSE
2026-06-11,00999A,主動野村臺灣高息,3673000,0,2939909,TWSE
2026-06-11,01002T,土銀國泰R1,-10000,0,0,TWSE
2026-06-11,020000,富邦特選蘋果N,0,0,-1000,TWSE
2026-06-11,020012,富邦行動通訊N,0,0,2000,TWSE
2026-06-11,02001L,富邦蘋果正二N,0,0,-149000,TWSE
2026-06-11,020020,元大台股領航N,0,0,1000,TWSE
2026-06-11,020028,元大特選電動車N,0,0,-6000,TWSE
2026-06-11,020029,元大ESG高股息N,0,0,35000,TWSE
2026-06-11,020030,統一智慧電動車N,0,0,43000,TWSE
2026-06-11,020031,統一IC設計臺灣N,0,0,-6000,TWSE
2026-06-11,020034,元大IC設計N,0,0,24000,TWSE
2026-06-11,020036,元大金融配息N,0,0,-2000,TWSE
2026-06-11,020038,元大ESG配息N,0,0,134000,TWSE
2026-06-11,020039,元大加權N,0,0,62000,TWSE
2026-06-11,1101,台泥,-1379407,145000,314052,TWSE
2026-06-11,1101B,台泥乙特,11000,0,0,TWSE
2026-06-11,1102,亞泥,-4557250,-23583,182000,TWSE
2026-06-11,1103,嘉泥,62900,0,16000,TWSE
2026-06-11,1104,環泥,-354210,0,45994,TWSE
2026-06-11,1108,幸福,-29000,0,1000,TWSE
2026-06-11,1109,信大,34500,0,7931,TWSE
2026-06-11,1110,東泥,68366,0,10000,TWSE
2026-06-11,1201,味全,-35800,0,11999,TWSE
2026-06-11,1203,味王,5900,0,1000,TWSE
2026-06-11,1210,大成,-3740258,4338000,42205,TWSE
2026-06-11,1215,卜蜂,1347924,-1702000,7789,TWSE
2026-06-11,1216,統一,6666666,295023,734307,TWSE
2026-06-11,1217,愛之味,109000,0,12000,TWSE
2026-06-11,1218,泰山,-585067,0,11613,TWSE
2026-06-11,1219,福壽,-26500,0,20000,TWSE
2026-06-11,1220,台榮,2000,0,0,TWSE
2026-06-11,1225,福懋油,-82100,0,-7000,TWSE
2026-06-11,1227,佳格,585071,0,24227,TWSE
2026-06-11,1229,聯華,503916,0,51668,TWSE
2026-06-11,1231,聯華食,-6680,0,8935,TWSE
2026-06-11,1232,大統益,46625,0,10000,TWSE
2026-06-11,1233,天仁,6062,0,0,TWSE
2026-06-11,1234,黑松,65134,0,3319,TWSE
2026-06-11,1235,興泰,2000,0,-2000,TWSE
2026-06-11,1236,宏亞,4400,0,0,TWSE
2026-06-11,1256,鮮活果汁-KY,52429,0,0,TWSE
2026-06-11,1301,台塑,-10359644,5872,255175,TWSE
2026-06-11,1303,南亞,-2997430,2305904,-339806,TWSE
2026-06-11,1304,台聚,-463700,0,8956,TWSE
2026-06-11,1305,華夏,-422600,0,-19082,TWSE
2026-06-11,1307,三芳,132031,0,11668,TWSE
2026-06-11,1308,亞聚,-234345,0,12655,TWSE
2026-06-11,1309,台達化,-451400,0,28332,TWSE
2026-06-11,1310,台苯,-193209,0,14470,TWSE
2026-06-11,1312,國喬,-1069480,0,-493684,TWSE
2026-06-11,1313,聯成,469628,0,12268,TWSE
2026-06-11,1314,中石化,1175864,0,-57970,TWSE
2026-06-11,1315,達新,5000,0,0,TWSE
2026-06-11,1316,上曜,-1462000,0,-55004,TWSE
2026-06-11,1319,東陽,-815660,2649000,39162,TWSE
2026-06-11,1321,大洋,-13300,0,7000,TWSE
2026-06-11,1323,永裕,-16000,0,3000,TWSE
2026-06-11,1324,地球,19,0,0,TWSE
2026-06-11,1325,恆大,-65738,0,0,TWSE
2026-06-11,1326,台化,-3903044,-6440,-203496,TWSE
2026-06-11,1337,再生-KY,-21565,0,2000,TWSE
2026-06-11,1338,廣華-KY,-52000,0,3000,TWSE
2026-06-11,1339,昭輝,46007,0,9646,TWSE
2026-06-11,1340,勝悅-KY,-85000,0,18000,TWSE
2026-06-11,1341,富林-KY,1514,0,0,TWSE
2026-06-11,1342,八貫,67763,0,-352,TWSE
2026-06-11,1402,遠東新,-22464372,21880000,204958,TWSE
2026-06-11,1409,新纖,-611660,0,-173617,TWSE
2026-06-11,1410,南染,-11000,0,1000,TWSE
2026-06-11,1413,宏洲,-495,0,-1000,TWSE
2026-06-11,1414,東和,-44980,0,0,TWSE
2026-06-11,1416,廣豐,-32000,0,1000,TWSE
2026-06-11,1417,嘉裕,-10900,0,1000,TWSE
2026-06-11,1418,東華,1000,0,2,TWSE
2026-06-11,1419,新紡,3000,0,7832,TWSE
2026-06-11,1423,利華,-81400,0,0,TWSE
2026-06-11,1432,大魯閣,-141500,0,0,TWSE
2026-06-11,1434,福懋,-80052,0,56000,TWSE
2026-06-11,1436,華友聯,-113885,0,9000,TWSE
2026-06-11,1437,勤益控,17004,0,2000,TWSE
2026-06-11,1438,三地開發,128759,0,1013,TWSE
2026-06-11,1439,雋揚,1298,0,1000,TWSE
2026-06-11,1440,南紡,238825,0,3757,TWSE
2026-06-11,1441,大東,4000,0,0,TWSE
2026-06-11,1442,名軒,-266000,0,864,TWSE
2026-06-11,1443,立益物流,12200,0,-2000,TWSE
2026-06-11,1444,力麗,684186,0,17000,TWSE
2026-06-11,1445,大宇,-27900,0,-1000,TWSE
2026-06-11,1446,宏和,-35800,0,3000,TWSE
2026-06-11,1447,力鵬,-140274,0,10000,TWSE
2026-06-11,1449,佳和,-405900,0,1608,TWSE
2026-06-11,1451,年興,-19800,0,1000,TWSE
2026-06-11,1452,宏益,2152,0,1000,TWSE
2026-06-11,1453,大將,-41200,0,-5896,TWSE
2026-06-11,1454,台富,8100,0,1000,TWSE
2026-06-11,1455,集盛,297581,0,1702,TWSE
2026-06-11,1456,怡華,6500,0,-5000,TWSE
2026-06-11,1457,宜進,3200,0,5000,TWSE
2026-06-11,1459,聯發,22800,0,3000,TWSE
2026-06-11,1460,宏遠,33601,0,12000,TWSE
2026-06-11,1463,強盛新,7180,0,1000,TWSE
2026-06-11,1464,得力,-80841,0,1000,TWSE
2026-06-11,1465,偉全,1700,0,1000,TWSE
2026-06-11,1466,聚隆,-9501,0,3000,TWSE
2026-06-11,1467,南緯,11000,0,8000,TWSE
2026-06-11,1468,昶和,3600,0,-2000,TWSE
2026-06-11,1470,大統新創,4400,0,0,TWSE
2026-06-11,1471,首利,-222810,0,-4000,TWSE
2026-06-11,1472,三洋實業,5807,0,0,TWSE
2026-06-11,1473,台南,3048,0,0,TWSE
2026-06-11,1474,弘裕,5000,0,1000,TWSE
2026-06-11,1475,業旺,4100,0,-1000,TWSE
2026-06-11,1476,儒鴻,-426265,7000,25375,TWSE
2026-06-11,1477,聚陽,408121,9000,-83014,TWSE
2026-06-11,1503,士電,-20677,0,-36787,TWSE
2026-06-11,1504,東元,-1397172,64000,62462,TWSE
2026-06-11,1506,正道,103700,0,1000,TWSE
2026-06-11,1512,瑞利,12600,0,0,TWSE
2026-06-11,1513,中興電,-629715,6000,-110014,TWSE
2026-06-11,1514,亞力,-628853,0,-54306,TWSE
2026-06-11,1515,力山,-126000,0,6997,TWSE
2026-06-11,1516,川飛,15229,0,0,TWSE
2026-06-11,1517,利奇,-5401,0,5178,TWSE
2026-06-11,1519,華城,202148,-6000,-62335,TWSE
2026-06-11,1521,大億,-18000,0,0,TWSE
2026-06-11,1522,堤維西,-247898,0,6907,TWSE
2026-06-11,1524,耿鼎,-99300,0,-2000,TWSE
2026-06-11,1525,江申,7200,0,4000,TWSE
2026-06-11,1526,日馳,2000,0,2000,TWSE
2026-06-11,1527,鑽全,-37700,0,1000,TWSE
2026-06-11,1528,恩德,-123447,0,2000,TWSE
2026-06-11,1529,樂事綠能,81249,0,-102,TWSE
2026-06-11,1530,亞崴,29500,0,5920,TWSE
2026-06-11,1531,高林股,-86000,0,1000,TWSE
2026-06-11,1532,勤美,-77534,0,47955,TWSE
2026-06-11,1533,車王電,-3170,0,-15000,TWSE
2026-06-11,1535,中宇,-22000,0,0,TWSE
2026-06-11,1536,和大,-620109,0,-18551,TWSE
2026-06-11,1537,廣隆,23363,0,2446,TWSE
2026-06-11,1539,巨庭,17099,0,0,TWSE
2026-06-11,1540,喬福,1400,0,1000,TWSE
2026-06-11,1541,錩泰,3000,0,-3000,TWSE
2026-06-11,1558,伸興,-5000,0,901,TWSE
2026-06-11,1560,中砂,90788,345000,-3314,TWSE
2026-06-11,1563,巧新,-25718,0,-4373,TWSE
2026-06-11,1568,倉佑,42700,0,1000,TWSE
2026-06-11,1582,信錦,77310,-600000,-18568,TWSE
2026-06-11,1583,程泰,400,0,-1000,TWSE
2026-06-11,1587,吉茂,-62700,0,-2337,TWSE
2026-06-11,1590,亞德客-KY,-22909,0,-8104,TWSE
2026-06-11,1597,直得,1733547,0,-332338,TWSE
2026-06-11,1598,岱宇,22899,0,1999,TWSE
2026-06-11,1603,華電,-102900,0,7000,TWSE
2026-06-11,1604,聲寶,54201,0,10000,TWSE
2026-06-11,1605,華新,-5054501,96000,-113730,TWSE
2026-06-11,1608,華榮,-1439640,0,-8567,TWSE
2026-06-11,1609,大亞,-124852,0,-10329,TWSE
2026-06-11,1611,中電,56200,0,4764,TWSE
2026-06-11,1612,宏泰,-457900,0,-35568,TWSE
2026-06-11,1614,三洋電,13000,0,-1000,TWSE
2026-06-11,1615,大山,-14800,0,1000,TWSE
2026-06-11,1616,億泰,-20630,0,1437,TWSE
2026-06-11,1617,榮星,18800,0,1526,TWSE
2026-06-11,1618,合機,81819,0,8511,TWSE
2026-06-11,1623,大東電,7000,0,0,TWSE
2026-06-11,1626,艾美特-KY,10356,0,1000,TWSE
2026-06-11,1702,南僑,37487,0,8000,TWSE
2026-06-11,1707,葡萄王,16495,0,4973,TWSE
2026-06-11,1708,東鹼,-512985,0,-128812,TWSE
2026-06-11,1709,和益,-143200,0,11000,TWSE
2026-06-11,1710,東聯,-3596436,0,-30941,TWSE
2026-06-11,1711,永光,2518980,0,-77387,TWSE
2026-06-11,1712,興農,115800,0,8693,TWSE
2026-06-11,1713,國化,4500,0,0,TWSE
2026-06-11,1714,和桐,851135,0,212824,TWSE
2026-06-11,1717,長興,1760518,-3384,-312665,TWSE
2026-06-11,1718,中纖,26400,0,165306,TWSE
2026-06-11,1720,生達,109826,0,5946,TWSE
2026-06-11,1721,三晃,969000,0,0,TWSE
2026-06-11,1722,台肥,943079,0,39000,TWSE
2026-06-11,1723,中碳,72180,21000,34538,TWSE
2026-06-11,1725,元禎,-81995,0,0,TWSE
2026-06-11,1726,永記,-1593,0,0,TWSE
2026-06-11,1727,中華化,1569087,0,4691,TWSE
2026-06-11,1730,花仙子,15000,0,0,TWSE
2026-06-11,1731,美吾華,11000,0,0,TWSE
2026-06-11,1732,毛寶,-9780,0,0,TWSE
2026-06-11,1733,五鼎,-61000,0,0,TWSE
2026-06-11,1734,杏輝,5902,0,1000,TWSE
2026-06-11,1735,日勝化,91598,0,622,TWSE
2026-06-11,1736,喬山,41719,3000,6455,TWSE
2026-06-11,1737,臺鹽,45344,0,0,TWSE
2026-06-11,1752,南光,-21000,0,0,TWSE
2026-06-11,1760,寶齡富錦,-122000,0,0,TWSE
2026-06-11,1762,中化生,-334000,0,6999,TWSE
2026-06-11,1773,勝一,-123609,0,4607,TWSE
2026-06-11,1776,展宇,54000,0,5000,TWSE
2026-06-11,1783,和康生,-60669,0,4000,TWSE
2026-06-11,1786,科妍,-31800,0,623,TWSE
2026-06-11,1789,神隆,-551000,0,25275,TWSE
2026-06-11,1795,美時,-689401,2000,-54084,TWSE
2026-06-11,1802,台玻,-524769,0,-1280898,TWSE
2026-06-11,1805,寶徠,56200,0,-3000,TWSE
2026-06-11,1806,冠軍,-15540,0,7000,TWSE
2026-06-11,1808,潤隆,179506,0,0,TWSE
2026-06-11,1809,中釉,1040025,0,-14178,TWSE
2026-06-11,1810,和成,19581,0,6263,TWSE
2026-06-11,1817,凱撒衛,-12800,0,19,TWSE
2026-06-11,1903,士紙,-106000,0,547,TWSE
2026-06-11,1904,正隆,-934312,0,-96924,TWSE
2026-06-11,1905,華紙,-572100,0,-4798,TWSE
2026-06-11,1906,寶隆,7500,0,3766,TWSE
2026-06-11,1907,永豐餘,-242260,0,61998,TWSE
2026-06-11,1909,榮成,619568,0,61000,TWSE
2026-06-11,2002,中鋼,-15978664,38322,1075755,TWSE
2026-06-11,2006,東和鋼鐵,171929,23000,42498,TWSE
2026-06-11,2007,燁興,-85777,0,4000,TWSE
2026-06-11,2008,高興昌,-27940,0,-1000,TWSE
2026-06-11,2009,第一銅,-363194,0,-7017,TWSE
2026-06-11,2010,春源,-5770,0,-81000,TWSE
2026-06-11,2012,春雨,4900,0,2000,TWSE
2026-06-11,2013,中鋼構,-928,0,3692,TWSE
2026-06-11,2014,中鴻,-830758,0,79000,TWSE
2026-06-11,2015,豐興,70200,0,13999,TWSE
2026-06-11,2017,官田鋼,-160580,0,15000,TWSE
2026-06-11,2020,美亞,-138048,0,12747,TWSE
2026-06-11,2022,聚亨,-261517,0,2000,TWSE
2026-06-11,2023,燁輝,215480,0,57000,TWSE
2026-06-11,2024,志聯,6173,0,0,TWSE
2026-06-11,2025,千興,366000,0,1000,TWSE
2026-06-11,2027,大成鋼,10323899,-8894000,28720,TWSE
2026-06-11,2028,威致,20000,0,7000,TWSE
2026-06-11,2029,盛餘,31120,0,6000,TWSE
2026-06-11,2030,彰源,-481214,0,47000,TWSE
2026-06-11,2031,新光鋼,-478465,0,9000,TWSE
2026-06-11,2032,新鋼,-73275,0,2000,TWSE
2026-06-11,2033,佳大,2032,0,0,TWSE
2026-06-11,2034,允強,-252400,0,11599,TWSE
2026-06-11,2038,海光,-97860,0,11000,TWSE
2026-06-11,2049,上銀,1217670,-1000,-56938,TWSE
2026-06-11,2059,川湖,280,38012,-8477,TWSE
2026-06-11,2062,橋椿,12296,0,4957,TWSE
2026-06-11,2069,運錩,-15300,0,5000,TWSE
2026-06-11,2072,世紀風電,-27839,0,1000,TWSE
2026-06-11,2101,南港,-24848,0,5000,TWSE
2026-06-11,2102,泰豐,-8808,0,11000,TWSE
2026-06-11,2103,台橡,713592,0,204563,TWSE
2026-06-11,2104,國際中橡,-355000,0,16394,TWSE
2026-06-11,2105,正新,-12828643,12478000,111957,TWSE
2026-06-11,2106,建大,-180500,0,50000,TWSE
2026-06-11,2107,厚生,40900,0,2000,TWSE
2026-06-11,2108,南帝,367394,0,-13037,TWSE
2026-06-11,2109,華豐,-592,0,1000,TWSE
2026-06-11,2114,鑫永銓,-23800,0,0,TWSE
2026-06-11,2115,六暉-KY,7233,0,0,TWSE
2026-06-11,2201,裕隆,-293589,-10000,-35124,TWSE
2026-06-11,2204,中華,-255230,0,15000,TWSE
2026-06-11,2206,三陽工業,-201981,0,35000,TWSE
2026-06-11,2207,和泰車,-305339,2058,34578,TWSE
2026-06-11,2208,台船,-408920,0,21000,TWSE
2026-06-11,2211,長榮鋼,176130,0,37622,TWSE
2026-06-11,2227,裕日車,12762,0,0,TWSE
2026-06-11,2228,劍麟,-1620,0,2000,TWSE
2026-06-11,2231,為升,-4851,0,3366,TWSE
2026-06-11,2233,宇隆,9671,0,-17560,TWSE
2026-06-11,2236,百達-KY,-53800,0,1000,TWSE
2026-06-11,2239,英利-KY,4000,0,0,TWSE
2026-06-11,2241,艾姆勒,75699,0,1363,TWSE
2026-06-11,2243,宏旭-KY,716100,0,6519,TWSE
2026-06-11,2247,汎德永業,30377,0,5000,TWSE
2026-06-11,2248,華勝-KY,2077,0,-1000,TWSE
2026-06-11,2250,IKKA-KY,-38399,0,-38,TWSE
2026-06-11,2254,巨鎧精密-創,2000,0,0,TWSE
2026-06-11,2258,鴻華先進-創,98090,0,30433,TWSE
2026-06-11,2301,光寶科,102123,57404,331859,TWSE
2026-06-11,2302,麗正,181000,0,-84000,TWSE
2026-06-11,2303,聯電,50122329,-69007860,6889335,TWSE
2026-06-11,2305,全友,-270813,0,-141000,TWSE
2026-06-11,2308,台達電,-446055,79401,184577,TWSE
2026-06-11,2312,金寶,3106776,12000,-282462,TWSE
2026-06-11,2313,華通,10646549,90000,353058,TWSE
2026-06-11,2314,台揚,-9421,0,0,TWSE
2026-06-11,2316,楠梓電,195561,0,-16212,TWSE
2026-06-11,2317,鴻海,-8583639,749534,920925,TWSE
2026-06-11,2323,中環,-1402044,25000,-66742,TWSE
2026-06-11,2324,仁寶,-5044535,-230000,273390,TWSE
2026-06-11,2327,國巨*,-14665970,6329323,538810,TWSE
2026-06-11,2328,廣宇,-631298,9000,-48329,TWSE
2026-06-11,2329,華泰,-1235648,12000,-91774,TWSE
2026-06-11,2330,台積電,-4904284,612489,2909269,TWSE
2026-06-11,2331,精英,-534525,0,-53743,TWSE
2026-06-11,2332,友訊,-337440,0,23959,TWSE
2026-06-11,2337,旺宏,7219482,-2474000,-1408061,TWSE
2026-06-11,2338,光罩,-1844,0,-25922,TWSE
2026-06-11,2340,台亞,404986,0,37332,TWSE
2026-06-11,2342,茂矽,-854584,0,0,TWSE
2026-06-11,2344,華邦電,6599195,3895636,1783664,TWSE
2026-06-11,2345,智邦,-331687,93423,-8319,TWSE
2026-06-11,2347,聯強,-9067740,7279000,120717,TWSE
2026-06-11,2348,海悅,184940,0,100991,TWSE
2026-06-11,2349,錸德,-1017700,0,4000,TWSE
2026-06-11,2351,順德,808430,289000,17626,TWSE
2026-06-11,2352,佳世達,621569,131000,-79759,TWSE
2026-06-11,2353,宏碁,-3697272,-701000,446868,TWSE
2026-06-11,2354,鴻準,-19755,-2000,-194440,TWSE
2026-06-11,2355,敬鵬,5601502,0,69945,TWSE
2026-06-11,2356,英業達,7082715,117000,108770,TWSE
2026-06-11,2357,華碩,327641,-222858,162733,TWSE
2026-06-11,2359,所羅門,-173889,0,-58697,TWSE
2026-06-11,2360,致茂,653637,12109,58626,TWSE
2026-06-11,2362,藍天,-1213126,0,22776,TWSE
2026-06-11,2363,矽統,-424441,10000,-41667,TWSE
2026-06-11,2364,倫飛,2922,0,-22846,TWSE
2026-06-11,2365,昆盈,-270904,0,-3146,TWSE
2026-06-11,2367,燿華,-4570440,0,-146345,TWSE
2026-06-11,2368,金像電,-138457,225072,-16958,TWSE
2026-06-11,2369,菱生,-51894,0,164923,TWSE
2026-06-11,2371,大同,-4509764,92000,-136467,TWSE
2026-06-11,2373,震旦行,9150,0,2000,TWSE
2026-06-11,2374,佳能,-420109,0,-43444,TWSE
2026-06-11,2375,凱美,177780,0,-53180,TWSE
2026-06-11,2376,技嘉,-1210790,-145000,32349,TWSE
2026-06-11,2377,微星,1226459,16000,46042,TWSE
2026-06-11,2379,瑞昱,-2318612,2440193,-97404,TWSE
2026-06-11,2380,虹光,5000,0,0,TWSE
2026-06-11,2382,廣達,-12873249,18046548,181023,TWSE
2026-06-11,2383,台光電,102140,-11741,35835,TWSE
2026-06-11,2385,群光,176409,27000,-38345,TWSE
2026-06-11,2387,精元,-13000,0,4957,TWSE
2026-06-11,2388,威盛,34638,10000,-65718,TWSE
2026-06-11,2390,云辰,90539,0,16881,TWSE
2026-06-11,2392,正崴,-8022,0,14110,TWSE
2026-06-11,2393,億光,-742054,10000,430630,TWSE
2026-06-11,2395,研華,154503,-252905,51949,TWSE
2026-06-11,2397,友通,18258,0,3000,TWSE
2026-06-11,2399,映泰,887650,0,9950,TWSE
2026-06-11,2401,凌陽,827889,5000,2822,TWSE
2026-06-11,2402,毅嘉,-117585,0,29052,TWSE
2026-06-11,2404,漢唐,858161,-1149000,61618,TWSE
2026-06-11,2405,輔信,1526478,0,2000,TWSE
2026-06-11,2406,國碩,4455803,0,8509,TWSE
2026-06-11,2408,南亞科,-2501126,243233,-1635024,TWSE
2026-06-11,2409,友達,-12173234,-640000,540659,TWSE
2026-06-11,2412,中華電,5853225,274793,710130,TWSE
2026-06-11,2413,環科,1711000,0,-40000,TWSE
2026-06-11,2414,精技,-134599,0,38407,TWSE
2026-06-11,2415,錩新,-11500,0,-3000,TWSE
2026-06-11,2417,圓剛,204824,0,1791,TWSE
